date,Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Target
6/8/2017,11.21,96,'229.27',7,25.51,5046324.93,23.9403,1020.185524,984.72
6/9/2017,11.14,98,'229.28',7,25.51,4909428.79,23.284,1007.01814,957.79
6/12/2017,11.12,97,'229.29',7,25.51,4869884.26,23.0956,1008.446193,949.99
6/13/2017,11.14,90,'229.29',7,25.51,4910925.47,23.2923,1021.70494,958.08
6/14/2017,10.89,95,'229.28',7,25.51,4885366.27,23.1695,1009.066099,953.01
6/15/2017,10.88,100,'229.3',7,25.51,4861949.41,23.056,1045.346825,948.43
6/16/2017,10.85,95,'229.32',7,25.51,4853580.2,23.012,1042.9768,946.68
6/19/2017,11.03,96,'229.71',7,26.03,4889358.6,23.2451,1071.866691,962.37
6/20/2017,11.03,92,'229.72',7,26.03,4852157.34,23.0632,1064.253593,954.87
6/21/2017,11.04,98,'229.72',7,26.03,4885592.1,23.2187,1086.376487,961.3
6/22/2017,11.21,99,'229.72',7,26.03,4892146.35,23.2294,1077.959019,961.75
6/23/2017,11.29,100,'229.72',7,26.03,4925037.86,23.3848,1065.389438,968.18
6/26/2017,11.27,94,'229.74',7,26.39,4895981.55,23.2745,1057.640062,962.45
6/27/2017,11.21,91,'229.75',7,26.39,4816077.9,22.8852,1079.257318,946.39
6/28/2017,11.23,94,'229.75',7,26.39,4878808.09,23.188,1075.088262,958.9
6/29/2017,11.22,91,'229.75',7,26.39,4789361.98,22.763,1054.332496,941.33
6/30/2017,11.21,91,'232.63',7,26.41,4783801.47,22.2882,1048.261793,940.28
7/3/2017,11.2,93,'233.94',7,26.94,4742827,21.4744,1028.727358,932.29
7/4/2017,11.2,100,'233.94',7,26.94,4742827,,1029.744315,
7/5/2017,11.22,91,'233.93',7,26.94,4791842.67,21.6978,1039.807581,941.97
7/6/2017,11.22,97,'233.93',7,26.94,4750467.88,21.5119,1030.251994,933.87
7/7/2017,11.23,96,'233.92',7,26.94,4809755.4,21.7818,1022.607812,945.57
7/10/2017,11.27,91,'233.92',7,26.94,4848928.79,21.96,1007.094817,953.28
7/11/2017,11.27,91,'233.92',7,26.94,4866103.23,22.0375,999.3022977,956.67
7/12/2017,11.3,92,'233.92',7,26.94,4929879.94,22.3265,996.7477517,969.19
7/13/2017,11.3,96,'233.92',7,26.94,4945899.05,22.3993,1020.552966,972.39
7/14/2017,11.3,99,'233.92',7,26.94,4989716.94,22.6002,1005.176212,981.08
7/17/2017,11.5,95,'233.91',7,26.94,4991468.72,22.6109,983.8290345,981.52
7/18/2017,11.52,99,'233.91',7,26.94,5018178.56,22.7327,987.9946573,986.79
7/19/2017,11.45,94,'233.91',7,26.94,5045673.02,22.8594,990.6103255,992.29
7/20/2017,11.48,90,'233.84',7,26.94,5046343.42,22.8756,1013.322482,992.71
7/21/2017,11.36,100,'233.84',7,26.94,5041056.42,22.8591,1011.822669,991.97
7/24/2017,11.35,95,'233.84',7,26.94,5054975.4,22.9161,1034.841866,994.48
7/25/2017,11.45,99,'233.85',7,26.94,5044365.93,22.8754,1021.932428,992.74
7/26/2017,11.11,93,'233.84',7,26.94,5053750.04,22.922,1023.108033,994.72
7/27/2017,11.44,94,'233.85',7,26.94,5011050.34,22.7328,1024.003296,986.55
7/28/2017,11.27,94,'233.87',7,26.96,5006516.04,22.7054,1027.329889,985.67
7/31/2017,11.25,97,'234.64',7,26.88,4979448.74,22.4906,1031.042736,980.4
8/1/2017,11.25,94,'234.63',7,26.88,5005534.56,22.6097,1053.002393,985.56
8/2/2017,11.19,100,'234.63',7,26.88,5020044.1,22.7198,1058.84286,990.35
8/3/2017,11.18,96,'234.63',7,26.88,5003097.14,22.6408,1034.888398,986.91
8/4/2017,11.23,92,'234.63',7,26.88,5015389.45,22.7021,1051.26014,989.57
8/7/2017,11.05,100,'234.62',7,26.88,5043802.02,22.8354,1007.093623,995.36
8/8/2017,11.04,95,'234.61',7,26.88,5036013.99,22.806,1016.439037,994.04
8/9/2017,11.04,91,'234.6',7,26.88,5037183.94,22.8143,1003.730699,994.37
8/10/2017,11.11,95,'234.59',7,26.88,4927910.05,22.3176,982.2548779,972.66
8/11/2017,11.13,95,'234.59',7,26.88,4964321.61,22.4847,988.1454932,979.93
8/14/2017,11.13,100,'234.58',7,26.88,5043392.23,22.8459,979.8311558,995.63
8/15/2017,11.13,94,'234.59',7,26.88,5054886.15,22.8976,993.2194864,997.92
8/16/2017,11.13,91,'234.59',7,26.88,5068949.22,22.9573,990.6279685,1000.54
8/17/2017,11.2,94,'234.59',7,26.88,4969177.41,22.5028,983.2514446,980.72
8/18/2017,11.23,96,'234.58',7,26.88,4966950.91,22.4922,1008.311296,980.24
8/21/2017,11.23,93,'234.58',7,26.88,4964370.91,22.4789,1013.120315,979.66
8/22/2017,11.24,97,'234.58',7,26.88,5036370.52,22.806,1018.798494,993.9
8/23/2017,11.22,98,'234.57',7,26.88,5028049.6,22.7645,1021.429985,992.07
8/24/2017,11.22,90,'234.58',7,26.88,5021586.86,22.7359,1015.742588,990.85
8/25/2017,11.21,93,'234.58',7,26.88,5016806.83,22.7117,1025.066099,989.79
8/28/2017,11.2,100,'234.58',7,26.88,5030008.49,22.7736,1060.863908,992.5
8/29/2017,11.18,93,'234.58',7,26.88,5050949.45,22.8679,1066.976748,996.6
8/30/2017,11.18,98,'234.58',7,26.88,5093076.69,23.0592,1053.646467,1004.93
8/31/2017,11.26,95,'235.34',7,26.66,5129431.21,22.9594,1054.905381,1012.14
9/1/2017,11.08,97,'235.42',7,26.65,5120839.9,22.9331,1045.387863,1011.68
9/4/2017,11.08,93,'235.42',7,26.65,5120839.9,,1028.105789,
9/5/2017,11.08,91,'235.41',7,26.65,5075959.38,22.7301,1034.660435,1002.68
9/6/2017,11.07,100,'235.73',7,26.65,5085115.18,22.7405,1039.717739,1004.51
9/7/2017,11,98,'235.71',7,26.65,5110709.85,22.8574,1036.318722,1009.61
9/8/2017,11,95,'235.71',7,26.65,5067236.78,22.6604,1041.231117,1000.91
9/11/2017,11,91,'235.72',7,26.65,5143287.35,23.0002,1034.385643,1015.94
9/12/2017,11.1,95,'235.72',7,26.65,5150512.65,23.0302,1028.033034,1017.29
9/13/2017,10.75,100,'235.73',7,26.65,5142423.56,22.9935,1019.703895,1015.68
9/14/2017,10.83,97,'235.72',7,26.65,5123384.15,22.9086,1033.659644,1011.9
9/15/2017,10.83,98,'235.71',7,26.65,5133367.08,22.9781,1032.612046,1014.93
9/18/2017,10.81,94,'235.49',7,26.65,5143693.22,23.0191,1040.637381,1014.6
9/19/2017,10.81,99,'235.49',7,26.65,5162578.75,23.106,1013.930975,1018.4
9/20/2017,10.82,91,'235.48',7,26.65,5139165.95,22.9963,995.3004691,1013.53
9/21/2017,10.82,98,'235.49',7,26.65,5109440.08,22.8584,1007.163632,1007.52
9/22/2017,10.8,97,'235.49',7,26.65,5112699.49,22.8728,1010.643291,1008.16
9/25/2017,10.78,92,'235.62',7,26.62,5040712.13,22.4778,1014.490844,993.8
9/26/2017,9.89,97,'235.62',7,26.62,5060231.56,22.5668,1020.388001,997.74
9/27/2017,9.83,94,'235.61',7,26.62,5117774.63,22.8247,1035.079591,1009.13
9/28/2017,9.81,100,'235.61',7,26.62,5124962.44,22.8572,1032.20349,1010.57
9/29/2017,9.8,92,'235.74',7,26.61,5163220.25,22.9566,1023.538111,1018.15
10/2/2017,9.77,91,'240.37',7,26.29,5167599.43,22.2203,1039.972334,1018.94
10/3/2017,9.77,99,'240.37',7,26.29,5179235.37,22.2692,1046.933909,1021.2
10/4/2017,9.77,99,'240.37',7,26.29,5171666.65,22.2362,1081.431609,1019.69
10/5/2017,9.81,93,'240.37',7,26.29,5225950.44,22.4714,1085.768902,1030.46
10/6/2017,9.81,95,'240.37',7,26.29,5240540.3,22.5371,1081.234186,1033.46
10/9/2017,9.7,97,'240.37',7,26.29,5252808.59,22.5913,1086.727412,1035.94
10/10/2017,9.67,90,'240.37',7,26.29,5254616.16,22.5999,1087.578552,1036.34
10/11/2017,9.7,93,'240.36',7,26.29,5279606.14,22.7067,1102.34416,1041.21
10/12/2017,9.72,97,'240.35',7,26.29,5282805.37,22.7171,1104.443301,1041.64
10/13/2017,9.72,94,'240.37',7,26.29,5310232.6,22.8337,1081.624689,1047.08
10/16/2017,9.62,95,'240.37',7,26.29,5329402.28,22.9187,1098.578598,1050.95
10/17/2017,9.81,93,'240.36',7,26.29,5329182.18,22.9132,1112.11445,1050.68
10/18/2017,9.94,94,'240.36',7,26.29,5346149.53,22.9818,1106.327949,1053.83
10/19/2017,9.91,93,'240.37',7,26.29,5327511.07,22.9011,1112.21004,1050.18
10/20/2017,9.91,99,'240.39',7,26.29,5362159.35,23.055,1102.652051,1057.29
10/23/2017,9.84,90,'240.39',7,26.29,5340071.56,22.9617,1093.321183,1053.02
10/24/2017,10.01,96,'240.39',7,26.29,5358205.55,23.0438,1092.440621,1056.78
10/25/2017,10.03,99,'240.38',7,26.29,5338907.19,22.9666,1091.21899,1053.21
10/26/2017,10.11,91,'240.37',7,26.29,5359763.81,23.0467,1095.15329,1056.84
10/27/2017,10.3,98,'240.38',7,26.31,5516585.57,23.712,1099.224017,1087.6
10/30/2017,10.29,98,'240.8',7,26.49,5537805.75,23.6937,1088.046431,1092
10/31/2017,10.09,98,'241.41',7,26.49,5557552.87,23.7678,1068.830849,1096.28
11/1/2017,10.08,97,'241.41',7,26.49,5561326.74,23.7846,1065.186885,1097.08
11/2/2017,10.04,97,'241.41',7,26.49,5569010.33,23.8109,1066.42381,1098.29
11/3/2017,10.07,97,'241.4',7,26.49,5610097.05,24.0144,1080.925539,1107.65
11/6/2017,10.13,91,'241.41',7,26.49,5625588.39,24.0965,1073.916996,1111.48
11/7/2017,10.12,94,'241.41',7,26.49,5632123.09,24.1241,1082.931546,1112.74
11/8/2017,10.12,94,'241.41',7,26.49,5659990.9,24.2429,1070.075028,1118.21
11/9/2017,10.13,90,'241.41',7,26.49,5610734.07,24.0365,1065.318222,1108.69
11/10/2017,10.15,96,'241.4',7,26.49,5605841.86,24.0148,1081.072576,1107.67
11/13/2017,10.14,91,'241.4',7,26.49,5605022.82,24.0118,1082.718904,1107.52
11/14/2017,9.89,92,'241.41',7,26.49,5595908.33,23.9719,1069.109554,1105.7
11/15/2017,9.93,100,'241.41',7,26.49,5548677.19,23.7687,1050.242832,1096.33
11/16/2017,9.9,99,'241.4',7,26.49,5622143.27,24.0848,1037.02006,1110.89
11/17/2017,9.87,90,'241.4',7,26.49,5583963.02,23.9238,1031.664633,1103.47
11/20/2017,9.83,94,'241.4',7,26.49,5599424.82,23.9904,1043.096052,1106.54
11/21/2017,11.33,92,'241.4',7,26.49,5666056.13,24.2778,1055.651268,1119.76
11/22/2017,10.17,100,'241.39',7,26.49,5652038.57,24.2157,1066.429831,1116.88
11/23/2017,12.77,92,'241.39',7,26.49,5652038.57,,1063.535271,
11/24/2017,12.82,96,'241.39',7,26.49,5682929.26,24.3471,1065.66259,1122.93
11/27/2017,12.96,91,'241.39',7,26.49,5682725.53,24.3446,1039.084326,1122.81
11/28/2017,13.05,93,'241.4',7,26.49,5692679.21,24.388,1032.856772,1124.85
11/29/2017,13.28,99,'241.43',7,26.49,5547578.33,23.7607,1044.446209,1096.05
11/30/2017,13.32,97,'242.22',7,26.56,5600382.44,23.6933,1043.539747,1106.53
12/1/2017,13.48,95,'242.3',7,26.55,5569333.7,23.5492,1044.383771,1100.23
12/4/2017,13.51,95,'242.32',7,26.55,5461316.43,23.0923,1031.096659,1078.97
12/5/2017,13.43,96,'242.3',7,26.55,5472597.57,23.1414,1031.782869,1081.2
12/6/2017,13.49,90,'242.3',7,26.55,5514358.77,23.3165,1043.053942,1089.34
12/7/2017,13.45,98,'242.3',7,26.55,5550472.96,23.4676,1037.774666,1096.41
12/8/2017,13.45,97,'242.3',7,26.55,5574717.37,23.5674,1044.744177,1101.07
12/11/2017,13.51,91,'242.3',7,26.55,5620177.99,23.7593,1052.821747,1110.03
12/12/2017,13.2,92,'242.31',7,26.55,5605810.38,23.6959,1051.944176,1107.11
12/13/2017,9.73,92,'242.3',7,26.55,5607578.06,23.7071,1016.606286,1107.59
12/14/2017,9.72,98,'242.3',7,26.55,5603376.15,23.6884,1038.041458,1106.74
12/15/2017,9.75,99,'242.3',7,26.55,5669528.24,23.9813,1046.775151,1120.43
12/18/2017,9.69,99,'241.64',7,26.5,5692468.73,24.1592,1044.153251,1128.9
12/19/2017,10.71,98,'241.64',7,26.5,5662601.69,24.0317,1017.393176,1122.93
12/20/2017,10.69,99,'241.65',7,26.5,5657218.83,24.0089,1026.119496,1121.89
12/21/2017,10.71,96,'241.65',7,26.5,5640685.07,23.9389,985.7685773,1118.65
12/22/2017,10.71,92,'241.66',7,26.5,5636480.83,23.9204,963.6617925,1117.81
12/25/2017,10.71,95,'241.81',7,26.59,5636480.83,,949.6211378,
12/26/2017,10.7,95,'241.81',7,26.59,5598366.22,23.7799,932.7168858,1110.03
12/27/2017,10.72,97,'241.81',7,26.59,5598764.95,23.8186,941.7717593,1111.83
12/28/2017,10.72,92,'241.81',7,26.59,5604635.03,23.8433,938.2261459,1112.99
12/29/2017,10.72,98,'242.07',7,26.51,5570715.14,23.58,970.6756714,1106.18
1/1/2018,10.72,94,'248.66',7,26.33,5570715.14,,956.2545045,
1/2/2018,10.73,94,'248.66',7,26.33,5647693.92,23.2127,961.1246856,1121.81
1/3/2018,10.75,94,'248.66',7,26.33,5710435.11,23.4643,951.4433036,1133.99
1/4/2018,10.74,94,'248.67',7,26.33,5738289.87,23.5759,944.3714548,1139.41
1/5/2018,10.75,97,'248.67',7,26.33,5806135.34,23.8537,942.3482674,1152.81
1/8/2018,10.76,94,'248.66',7,26.33,5827773.17,23.9413,954.8637877,1157.02
1/9/2018,10.76,91,'248.67',7,26.33,5813140.83,23.8783,934.3548706,1154.03
1/10/2018,10.77,99,'248.68',7,26.33,5795035.1,23.8032,943.2822046,1150.45
1/11/2018,10.98,100,'248.68',7,26.33,5822469.08,23.9168,941.7124655,1155.94
1/12/2018,10.96,94,'248.68',7,26.33,5858476.35,24.0614,958.5224047,1162.94
1/15/2018,10.94,98,'248.68',7,26.33,5858476.35,,956.0709946,
1/16/2018,10.21,95,'248.65',7,26.33,5834722.65,23.9652,937.5872119,1158.12
1/17/2018,10.43,93,'248.64',7,26.33,5926396.05,24.3446,919.7727878,1176.42
1/18/2018,10.21,95,'248.63',7,26.33,5936486.06,24.3872,911.6859781,1178.45
1/19/2018,10.27,92,'248.65',7,26.33,5946092.42,24.424,919.17305,1180.28
1/22/2018,10.29,90,'248.64',7,26.33,5997643.91,24.6361,936.8622958,1190.51
1/23/2018,10.28,98,'248.64',7,26.33,6036405.59,24.7948,943.7376884,1198.15
1/24/2018,10.29,92,'248.64',7,26.33,5983077.63,24.5694,956.6844661,1187.27
1/25/2018,10.24,95,'248.63',7,26.33,5969785.82,24.5118,965.6767427,1184.43
1/26/2018,10.27,98,'248.67',7,26.3,6068061.66,24.9044,961.6864355,1203.89
1/29/2018,10.22,90,'249.08',7,26.42,6015221.58,24.5677,963.4953997,1193.4
1/30/2018,10.22,99,'249.08',7,26.42,5953581.43,24.3171,969.6974356,1181.23
1/31/2018,10.31,97,'249.97',7,26.35,5996019.69,24.4179,968.1598629,1189.88
2/1/2018,10.37,92,'249.97',7,26.35,5995214.34,24.4106,968.7168456,1189.53
2/2/2018,10.38,98,'249.97',7,26.35,5814761.61,23.6876,951.8924517,1154.3
2/5/2018,10.4,99,'250.27',7,26.34,5578544.77,22.7014,953.5459767,1107.78
2/6/2018,10.41,90,'250.26',7,26.34,5735315.2,23.3418,959.2105183,1138.99
2/7/2018,10.39,91,'250.28',7,26.34,5656584.43,23.0198,996.7414813,1123.36
2/8/2018,10.3,100,'250.29',7,26.34,5417510.66,22.0472,1011.01245,1075.94
2/9/2018,10.33,100,'250.28',7,26.34,5554532.68,22.6053,1016.674099,1103.12
2/12/2018,10.32,97,'250.28',7,26.34,5653042.96,23.0098,1000.365669,1122.89
2/13/2018,10.31,100,'250.28',7,26.34,5668070.73,23.0718,1008.447758,1125.89
2/14/2018,10.38,98,'250.28',7,26.34,5777603.08,23.522,1013.932304,1147.85
2/15/2018,10.56,91,'250.25',7,26.34,5886762.62,23.9718,1019.346106,1169.66
2/16/2018,10.5,90,'250.26',7,26.34,5874412.96,23.9252,1035.023616,1167.43
2/19/2018,10.5,91,'250.26',7,26.34,5874412.96,,1025.821588,
2/20/2018,10.53,97,'250.25',7,26.34,5882526.91,23.9848,1033.422501,1170.33
2/21/2018,10.56,92,'250.25',7,26.34,5847828.56,23.8425,1020.492016,1163.35
2/22/2018,10.71,93,'250.24',7,26.34,5851676.38,23.8625,1021.067982,1164.32
2/23/2018,10.72,100,'250.24',7,26.34,5977168.75,24.3812,1028.720199,1189.61
2/26/2018,10.84,100,'250.24',7,26.34,6070651.26,24.766,1043.301219,1208.38
2/27/2018,10.83,100,'250.24',7,26.34,6011825.11,24.5311,1035.345357,1196.91
2/28/2018,10.89,95,'250.61',7,26.35,5969672.18,24.2852,1012.198639,1188.55
3/1/2018,10.88,96,'251.1',7,26.32,5867602.97,23.6618,1009.634412,1168.35
3/2/2018,10.89,97,'251.18',7,26.31,5924559.37,23.8736,1000.223415,1179.69
3/5/2018,10.89,99,'251.17',7,26.31,5981616.6,24.0988,1009.398314,1190.8
3/6/2018,10.91,91,'251.18',7,26.31,5996114.12,24.1567,1013.628834,1193.69
3/7/2018,10.92,99,'250.99',7,26.29,6043204.64,24.3006,1014.548622,1200.29
3/8/2018,10.94,96,'250.99',7,26.29,6071101.52,24.4114,1012.231081,1205.76
3/9/2018,10.94,96,'250.99',7,26.29,6195726.81,24.9084,1003.405365,1230.29
3/12/2018,10.93,92,'250.98',7,26.29,6213884.44,24.9833,994.5938836,1233.97
3/13/2018,10.92,90,'250.98',7,26.29,6138990.56,24.6825,984.9907625,1219.09
3/14/2018,10.95,99,'250.97',7,26.29,6135147.79,24.6657,990.4324754,1218.24
3/15/2018,10.84,90,'250.97',7,26.29,6140004.11,24.6856,984.0510715,1219.2
3/16/2018,10.83,93,'250.97',7,26.29,6135287.94,24.6694,982.1343684,1218.41
3/19/2018,10.82,91,'250.38',7,26.22,6018520.09,24.2142,992.5672248,1192.67
3/20/2018,10.83,99,'250.37',7,26.22,6014483.67,24.2197,988.1072704,1192.92
3/21/2018,10.89,94,'250.38',7,26.22,5976249.94,24.075,991.9297989,1185.8
3/22/2018,10.37,93,'250.37',7,26.22,5818690.77,23.4276,1004.761112,1153.91
3/23/2018,10.39,90,'250.38',7,26.22,5660410.59,22.7878,1017.168929,1122.4
3/26/2018,10.42,98,'250.57',7,26.22,5887180.73,23.7545,1005.326645,1167.63
3/27/2018,11.4,96,'250.58',7,26.22,5683429.71,22.9289,996.3616275,1127.09
3/28/2018,11.42,93,'250.59',7,26.22,5634541.81,22.7294,991.8176966,1117.33
3/29/2018,11.43,96,'250.56',7,26.22,5756886.47,23.2263,994.8775669,1141.62
3/30/2018,11.43,92,'250.79',7,26.16,5756886.47,,986.4871014,
4/2/2018,11.46,97,'258.59',7,26.22,5614562.27,21.5785,977.418,1113.28
4/3/2018,11.44,92,'258.58',7,26.22,5670178.64,21.7971,980.3581505,1124.52
4/4/2018,11.44,91,'257.85',7,26.15,5740534.77,22.0978,962.8531744,1139.88
4/5/2018,11.49,97,'257.86',7,26.15,5763681.86,22.1853,955.5553138,1144.41
4/6/2018,11.5,90,'257.86',7,26.15,5618301.46,21.6235,951.1267524,1115.44
4/9/2018,11.51,92,'257.86',7,26.15,5661676.99,21.792,956.9756925,1124.12
4/10/2018,11.49,90,'257.85',7,26.15,5801302.53,22.3332,939.3368286,1152.03
4/11/2018,11.48,97,'257.85',7,26.15,5771495.39,22.2201,927.9183118,1146.16
4/12/2018,11.45,90,'257.85',7,26.15,5844255.04,22.5058,916.5713344,1160.89
4/13/2018,11.46,97,'257.84',7,26.15,5826129.23,22.4323,912.1100666,1157.09
4/16/2018,11.47,97,'257.85',7,26.15,5866729.53,22.5894,913.5852443,1165.22
4/17/2018,11.5,92,'257.84',7,26.15,5985033.84,23.044,936.7868514,1188.64
4/18/2018,11.46,99,'257.85',7,26.15,5971532.67,22.9896,948.3627228,1185.86
4/19/2018,11.51,100,'257.85',7,26.15,5905811.32,22.729,927.5064737,1172.42
4/20/2018,11.51,100,'257.85',7,26.15,5817204.44,22.3855,946.7572634,1154.71
4/23/2018,11.57,92,'257.85',7,26.15,5793679.25,22.2966,945.3109953,1150.12
4/24/2018,11.44,95,'257.85',7,26.15,5676617.89,21.8531,975.1375796,1127.26
4/25/2018,11.5,100,'257.85',7,26.15,5669886.63,21.8274,981.7021981,1125.92
4/26/2018,11.61,97,'257.84',7,26.15,5795368.83,22.3238,1004.63544,1151.48
4/27/2018,11.71,90,'257.88',7,26.13,5771724.92,22.2506,1016.819454,1147.79
4/30/2018,11.73,93,'259.45',7,25.84,5742964.22,21.7772,1021.394811,1141.98
5/1/2018,12.17,95,'259.44',7,25.84,5805084.2,22.0965,1035.601023,1158.7
5/2/2018,12.22,96,'259.43',7,25.84,5795881.22,22.0908,1035.427172,1158.36
5/3/2018,12.22,99,'259.42',7,25.84,5814745.49,22.1558,1047.168586,1161.72
5/4/2018,12.22,97,'259.42',7,25.84,5929113.43,22.5929,1063.563867,1184.62
5/7/2018,12.21,90,'259.6',7,25.82,5975625.48,22.5081,1068.084318,1193.98
5/8/2018,12.21,91,'259.6',7,25.82,5992691.87,22.5728,1072.373029,1197.43
5/9/2018,12.22,98,'259.6',7,25.82,6075552.96,22.883,1070.353831,1213.88
5/10/2018,12.15,95,'259.6',7,25.82,6153382.41,23.1767,1050.84938,1229.46
5/11/2018,12.17,98,'259.6',7,25.82,6134134.96,23.1015,1046.899692,1225.49
5/14/2018,12.12,93,'259.61',7,25.82,6132919.29,23.0972,1061.012192,1225.28
5/15/2018,12.1,92,'259.61',7,25.82,6074450.17,22.8755,1055.737624,1213.52
5/16/2018,12.08,100,'259.61',7,25.82,6096791.54,22.9612,1055.911836,1218.08
5/17/2018,12.11,98,'259.62',7,25.82,6067079.51,22.848,1024.537573,1212.09
5/18/2018,12.1,99,'259.62',7,25.82,6039477.95,22.744,1008.909494,1206.58
5/21/2018,12.71,100,'259.58',7,25.82,6090662.57,22.9365,1040.911457,1216.7
5/22/2018,12.67,97,'259.58',7,25.82,6068825.13,22.8766,1032.933697,1213.53
5/23/2018,12.9,90,'259.58',7,25.82,6120548.08,23.0724,1025.177998,1223.92
5/24/2018,12.84,94,'259.58',7,25.82,6110722.05,23.0445,1034.660891,1222.43
5/25/2018,12.82,100,'259.58',7,25.82,6110942.73,23.0444,1055.22578,1222.42
5/28/2018,12.82,91,'259.58',7,25.82,6110942.73,,1054.037573,
5/29/2018,12.86,96,'259.57',7,25.82,6069503.74,22.893,1067.757786,1214.37
5/30/2018,12.87,90,'259.58',7,25.82,6114756.88,23.0586,1075.460526,1223.17
5/31/2018,12.89,100,'260.27',7,25.74,6116307.5,22.8842,1077.043447,1223.45
6/1/2018,12.9,91,'260.49',7,25.74,6237506.7,23.297,1099.452505,1247.55
6/4/2018,12.9,97,'260.5',7,25.74,6283161.85,23.4813,1095.167252,1257.42
6/5/2018,12.92,98,'260.5',7,25.74,6309021.24,23.5815,1094.555252,1262.82
6/6/2018,12.89,97,'260.51',7,25.74,6343278.26,23.7064,1081.417416,1269.56
6/7/2018,12.89,90,'259.89',7,25.74,6303971.27,23.5439,1057.881394,1255.77
6/8/2018,12.91,99,'259.89',7,25.74,6306951.15,23.5503,1059.075521,1256.13
6/11/2018,12.96,97,'259.89',7,25.74,6306774.5,23.5477,1073.231121,1255.99
6/12/2018,12.96,94,'259.89',7,25.74,6343968.21,23.6848,1062.736044,1263.31
6/13/2018,13,92,'259.89',7,25.74,6329599.62,23.6308,1052.512295,1260.43
6/14/2018,13.04,95,'259.89',7,25.74,6371495.27,23.7744,1035.179619,1268.1
6/15/2018,13.04,91,'259.91',7,25.74,6344281.88,23.6666,1027.036723,1262.42
6/18/2018,13.08,94,'259.94',7,25.7,6375543.5,23.7933,1029.801021,1265.73
6/19/2018,13.08,96,'259.95',7,25.7,6329684.11,23.6221,1022.217775,1256.65
6/20/2018,12.8,95,'259.59',7,25.76,6366423.44,23.7236,1064.588758,1260.84
6/21/2018,12.81,93,'259.59',7,25.76,6315672.65,23.5326,1086.903469,1250.71
6/22/2018,12.72,93,'259.59',7,25.76,6288724.76,23.4427,1091.397339,1245.94
6/25/2018,12.71,96,'259.81',7,25.74,6146000.8,22.8467,1097.428607,1217.55
6/26/2018,12.72,91,'259.8',7,25.74,6174582.29,22.956,1088.017144,1223.34
6/27/2018,12.72,97,'259.8',7,25.74,6083631.25,22.6223,1083.552342,1205.57
6/28/2018,12.72,98,'259.81',7,25.74,6154348.62,22.8651,1078.65733,1218.54
6/29/2018,12.72,100,'260.02',7,25.73,6155099.62,22.7925,1080.650566,1218.64
7/2/2018,12.73,99,'266.76',7,25.7,6210823.77,22.4453,1083.699785,1230.67
7/3/2018,12.73,100,'266.77',7,25.7,6126015.31,22.1373,1124.598869,1213.8
7/4/2018,12.73,91,'266.77',7,25.7,6126015.31,,1156.812861,
7/5/2018,10.6,95,'266.76',7,25.7,6216162,22.4617,1169.596936,1231.58
7/6/2018,10.61,98,'266.76',7,25.7,6292992.55,22.7395,1187.068167,1246.81
7/9/2018,10.6,92,'266.77',7,25.7,6344624.61,22.9249,1203.767771,1256.99
7/10/2018,10.58,90,'266.76',7,25.7,6359444.52,22.9789,1210.379613,1259.94
7/11/2018,10.63,90,'266.76',7,25.7,6328638.83,22.8616,1189.552747,1253.51
7/12/2018,10.63,92,'266.76',7,25.7,6441921.88,23.2722,1185.367091,1276
7/13/2018,10.6,94,'266.76',7,25.7,6440487.21,23.2669,1192.897211,1275.7
7/16/2018,10.57,94,'266.71',7,25.7,6417847.56,23.19,1187.712825,1271.25
7/17/2018,10.5,91,'266.72',7,25.7,6470231.35,23.3772,1184.3345,1281.56
7/18/2018,10.51,98,'266.72',7,25.7,6463036.79,23.3509,1196.672036,1280.13
7/19/2018,10.53,96,'266.73',7,25.7,6440285.01,23.2725,1211.077418,1275.85
7/20/2018,10.54,98,'266.74',7,25.7,6445310.76,23.2923,1231.105466,1276.99
7/23/2018,10.55,95,'266.73',7,25.7,6481042.33,23.4131,1204.78878,1283.6
7/24/2018,10.5,95,'266.73',7,25.7,6514202.53,23.5302,1219.305085,1290
7/25/2018,10.56,97,'266.73',7,25.7,6608377.36,23.8834,1213.330029,1309.37
7/26/2018,10.52,96,'266.73',7,25.7,6502077.24,23.4915,1200.930127,1287.9
7/27/2018,10.4,94,'266.77',7,25.7,6370210.69,23.0127,1219.438995,1262.27
7/30/2018,10.13,92,'267.4',7,25.64,6256888.37,22.5144,1191.628607,1239.79
7/31/2018,9.37,94,'268.17',7,25.62,6258546.06,22.5414,1166.626322,1243.45
8/1/2018,9.42,99,'268.17',7,25.62,6313532.66,22.7597,1160.746606,1255.48
8/2/2018,9.42,99,'268.16',7,25.62,6397393.26,23.072,1154.685543,1272.67
8/3/2018,9.43,97,'268.17',7,25.62,6418140.8,23.1511,1135.530105,1277.05
8/6/2018,9.46,94,'268.25',7,25.65,6455841.31,23.2267,1119.719169,1284.6
8/7/2018,9.45,91,'268.26',7,25.65,6477501.35,23.303,1106.046455,1288.83
8/8/2018,9.46,97,'268.26',7,25.65,6494578.97,23.3688,1112.310911,1292.47
8/9/2018,9.48,92,'268.26',7,25.65,6491256.3,23.3561,1110.959706,1291.77
8/10/2018,9.5,95,'268.25',7,25.65,6439015.88,23.1667,1129.004031,1281.29
